scripts/lfm_fusion/rt_plot_load_curve.py	Plot the Tool-Agent arrival-load sweep. 
scripts/lfm_fusion/rt_plot_workload_matrix.py	Plot L3's effect across every real / agentic workload, both metrics. 
scripts/lfm_fusion/rt_workload_matrix.py	Compare the L3 effect across every real / agentic workload measured. 
scripts/lfm_fusion/run_audit_all.sh	Operator-level fusion-gap audit: LFM2.5 across 3 regimes + Qwen3-30B control.
scripts/lfm_fusion/ssd_inject/sitecustomize.py	Override the mamba SSD kernels' hardcoded tile sizes at launch time. 
scripts/logging_setup.py	Logging helper: file + stdout simultaneously, with structured fields. 
scripts/ncu_csv_to_summary.py	Convert one regime's ncu_raw.csv (from bench_ncu_one_regime.sh) into the ncu_summary.json shape expected by profile-summary-unified.
scripts/ncu_csv_wide_to_summary.py	Convert NCU 'wide' CSV (one row per kernel, many metric columns) to ncu_summary.json shape. Used when CSV is from `ncu --import ... --csv --page raw`
scripts/ncu_discover_kernels.py	Discover which kernels are hot in sglang decode + prefill on a given model. 
scripts/ncu_one_regime.sh	Per-regime NCU runner — launches sglang under ncu wrap, runs ONE regime, kills.
scripts/ncu_run_one_regime_workload.py	Run one regime workload against the local sglang server. Used inside ncu_one_regime.sh.
scripts/nsys_on_universal_config.sh	Wrap sglang server under nsys, run a single regime workload, kill, export sqlite.
scripts/parse_metrics.py	Normalize one sglang.bench_serving --output-file jsonl into a stable metrics schema. 
scripts/parse_v18_ncu_long.py	Parse NCU long-format ncu_raw.csv (Metric Name/Value) -> accurate achieved GFLOP/s. 
scripts/parse_v19b_ncu.py	Parse v19b NCU CSVs into a per-regime, per-kernel-family summary of the 11 metrics, and compute decode roofline signals (DRAM %, occupancy limiter, bytes).
scripts/plot_v16.py	Plot v16 router distributions from raw.npz (CPU only, no GPU).
scripts/qwen15_gate_patch.py	Patch Qwen2MoeSparseMoeBlock._forward_shared_experts to FUSE the shared-expert gate (linear + sigmoid + mul) into ONE triton kernel on CUDA — filling sglang's CUDA gap
scripts/regime_kernel/rk_agent.py	Minimal closed-loop kernel-specialization agent (RQ4). 
scripts/regime_kernel/rk_backend_table.py	Build the K1 backend-comparison table from the raw per-run JSON. 
scripts/regime_kernel/rk_backends.py	K1: does the best MoE kernel IMPLEMENTATION differ by regime? 
scripts/regime_kernel/rk_build_config.py	Build a tuned MoE config from sweep results, using the guarded policy. 
scripts/regime_kernel/rk_campaign.py	P0 driver: tuning sweep, transfer matrix and routing control. 
scripts/regime_kernel/rk_e2e.py	End-to-end stage: swap MoE kernel profiles with serving knobs frozen. 
scripts/regime_kernel/rk_guarded_profile.py	Build a guardrailed regime-aware profile. 
scripts/regime_kernel/rk_lib.py	Regime-aware kernel specialization — shared harness. 
scripts/regime_kernel/rk_microbench.py	Fused-MoE kernel microbenchmark + correctness engine. 
scripts/regime_kernel/rk_plots.py	Figures for the regime-aware kernel specialization study. 
scripts/regime_kernel/rk_process.py	Turn raw regime-kernel results into the tidy tables the plots consume.
scripts/regime_kernel/rk_profiles.py	Build kernel profiles and compare selection strategies (RQ2 / RQ3). 
scripts/regime_kernel/rk_routing_cross.py	Does the regime change the optimal kernel config BEYOND the shape it implies? 
scripts/regime_kernel/rk_trace/sitecustomize.py	Opt-in MoE kernel trace (loaded as sitecustomize when on PYTHONPATH). 
scripts/regime_kernel/run_qwen_backends.sh	HANDOFF §8.1 -- Qwen backend comparison (K1 cross-model validation).
scripts/regime_study/aggregate.py	Aggregate regime-study runs across models + repeats into CSV + Markdown reports. 
scripts/regime_study/aggregate_hw_view.py	Aggregate hardware_view.json files across (model, regime) into one CSV + Markdown table.
scripts/regime_study/aggregate_moe_opt_levels.py	Aggregate MoE optimization-level study (configs/moe_variants/C*.yaml). 
scripts/regime_study/detect_silent_noop.py	Detect silent-no-op cases where a sglang server arg flag was ignored. 
scripts/regime_study/gpu_sampler.py	nvidia-smi periodic sampler. Append-only CSV. 
scripts/regime_study/run_hw_view.py	Hardware-view run: one regime + nvidia-smi sampler + torch profile + /get_server_info. 
scripts/regime_study/run_moe_opt_levels.sh	Run hardware-view profile on 7 MoE optimization-knob variants × R8 regime.
scripts/regime_study/run_moe_real_kernel_swap.sh	Run hardware-view profile on the 2 REAL kernel-swap MoE variants × R8.
scripts/render_alternative_objective_figures.py	Phase-6 figures for the alternative-objective study (PNG + SVG).
scripts/render_serving_ceiling_figures.py	Slide-ready figures for the 2026-07-24 serving-ceiling campaign (Phase 9). 
scripts/run_alternative_objective_validation.py	Phase-4: run ONLY the missing targeted validations for alternative objectives. 
scripts/run_benchmark.py	Run one sglang.bench_serving invocation against an already-running server. 
scripts/run_configs_with_gpu_profile.py	Run selected configs with real GPU sampling + TTFT/TPOT capture from sglang. 
scripts/run_e2e_bench.py	E2E launcher: install custom MoE patch, then run sglang.bench_one_batch. Toggle CUSTOM_MOE=1 to use the custom small-M decode kernel (captured into cudagraph).
scripts/run_e2e_correctness.py	
scripts/run_e2e_qwen15.py	
scripts/run_e2e_qwen15_verify.py	
scripts/run_e2e_sweep.py	
scripts/run_e2e_verify.py	
scripts/run_experiment.py	Run ONE workload end-to-end: launch server → wait → benchmark → parse → cleanup. 
scripts/run_regime_suite.py	Run a list of workload YAMLs under one fixed server config and collect metrics. 
scripts/run_serving_ceiling_campaign.py	2026-07-24 Qwen/LFM serving-ceiling campaign runner. 
scripts/run_serving_ceiling_validation.py	Phase-4 validation pass: re-run selected configurations with N repetitions. 
scripts/run_v10_load_sweep.py	v10: offered-load sweep — how much does higher concurrency recover? 
scripts/run_v11b2_multistream.sh	v11-B2: multi-stream utilization sweep — prove serving idle is recoverable by
scripts/run_v12_ncu_spec.sh	v12: NCU on ngram-spec vs baseline decode -> measure how much SM idle (No-Eligible) spec reclaims
scripts/run_v13_router_analysis.py	v13: analyze MoE router behavior on agentic input (Qwen3-30B-A3B). 
scripts/run_v14_consolidation.py	v14: simulate batch-level expert consolidation -> transfer saving vs cost. 
scripts/run_v14b_consolidation_batch.py	v14b: consolidation tradeoff AS A FUNCTION OF BATCH SIZE. 
scripts/run_v15_perplexity.py	v15: REAL perplexity cost of reducing active experts (top-k reduction). 
scripts/run_v16_router_dist.py	v16: DETAILED router distribution analysis (Qwen3-30B-A3B, agent input). 
scripts/run_v17_gsm8k_topk.py	v17: GSM8K accuracy + timing vs active experts (top-k reduction). 
scripts/run_v18_dynamic_topk.py	v18: DYNAMIC top-k (confidence-adaptive) vs fixed top-k on GSM8K. 
scripts/run_v19_wall_sweep.sh	v19 Part A: prefill vs decode wall proportion across concurrency, agent (toolagent) workload.
scripts/run_v19b_ncu_decode.py	v19 Part B: NCU decode-kernel profiling with Chendi's EXACT metric list. 
scripts/run_v23_config_evidence.py	v23: Evidence for config-tuning PRs — our re-tuned fused_moe config vs sglang's stale fallback config, on the exact Qwen3-30B-A3B shape (E=128,N=768,H200).
scripts/run_v23_generic.py	v23c: model-agnostic config-tuning benchmark. Compares default heuristic vs a tuned fused_moe config on the real triton kernel, for any MoE model shape.
scripts/run_v24_shared_expert_fusion.py	v24: shared-expert fusion opportunity (reproduces the SPIRIT of #22325 / #26727 via torch.compile). Qwen2-MoE-style shared-expert path (Qwen1.5-MoE-A2.7B dims):
scripts/run_v25_kernel_fusion.py	v25: KERNEL-LEVEL improvement evidence — reproduce #22325 (fuse linear+sigmoid+mul in shared_experts) by actually WRITING a fused triton kernel and measuring its speedup
scripts/run_v26_swiglu_fusion.py	v26: second kernel-level fusion (bandwidth-saving, persists at large batch). Fuses the SwiGLU activation silu(gate)*up over the shared MLP intermediate [M, N=5632].
scripts/run_v27_moe_baseline.py	v27: sglang fused_moe real baseline + achieved HBM bandwidth (decode/prefill). 
scripts/run_v28_b1_diagnose.py	v28: diagnose b1 decode MoE — can the existing triton kernel hit higher bandwidth with a different (parallelism-heavy) config? Sweep BLOCK_N / GROUP / warps / stages at
scripts/run_v29_custom_moe.py	v29: custom small-M decode MoE kernel attempt (bf16). Target: beat sglang's fused_moe at M=1 (which is only 49% HBM / 24us GEMM + 6us overhead).
scripts/run_v30_custom_moe_tldot.py	v30: small-M decode MoE with tensor cores (tl.dot), skipping align/sort and fusing act+sum. Target sglang's b1 31.8us (24us GEMM + 6us overhead). Idea: match the GEMM with
scripts/run_v31_tune_custom.py	v31: tune the custom small-M MoE (v30) tiling to try to actually beat sglang b1 (31.8us). Sweeps BN/BK/num_warps for both kernels; reports best vs sglang.
scripts/run_v32_scan_M.py	v32: generalize the winning small-M MoE kernel to M>1 (token = pair//topk) and find the crossover batch where sglang (which groups by expert, reading each weight once)
scripts/run_v34_figures.py	v34: build the 'headroom beyond tuning' figures for Qwen3-30B-A3B (decode). All numbers measured in this project (cited in the doc). Saves PNGs.
scripts/run_v41_noise_verify.py	Chendi verification: is the custom-MoE-kernel b1 +1.4% e2e real or noise? Runs MANY interleaved separate bench_one_batch launches (cudagraph ON, matching
scripts/run_v42_kernel_e2e.py	v42: END-TO-END validation of MoE kernel-config tuning across ALL regimes. Answers Chendi/user: the §1.6 kernel-level +35-54% (tuned config vs default
scripts/run_v43_server_e2e.py	v43: server-level END-TO-END A/B (default heuristic vs tuned MoE config) across our artificial regimes + the sglang agent dataset (mooncake toolagent).
scripts/run_v44_e2e_config_ab.py	v42: End-to-end A/B of fused_moe kernel-config tuning (the gap left by §1.6). 
scripts/run_v45_server_ours_vs_fallback.py	v45: server-level END-TO-END A/B — OURS (re-tuned on triton 3.6.0) vs the FALLBACK config sglang actually loads — across all regimes + the agent dataset.
scripts/run_v46_ab.py	v46 A/B: OURS (retuned for triton 3.5.1) vs FALLBACK (sglang现状, triton_3_2_0). 
scripts/run_v46_l2norm_recompile_microbench.py	v46 microbench: does PR #31558 (do_not_specialize=["T"]) actually remove per-token-count recompilation of the FLA l2norm Triton kernel?
scripts/run_v47_pr31558_server_ab.py	v47: server-level e2e A/B for PR #31558 (avoid FLA l2-norm recompile by token count) on Qwen3.6-35B-A3B-FP8 (hybrid linear-attention VLM).
scripts/run_v48_baseline.py	v48 cookbook baseline reference — measured SEPARATELY, never enqueued into Optuna. 
scripts/run_v48_dsv4_pr29007_ab.py	v48: DeepSeek-V4-Flash-FP8 e2e A/B for PR #29007 (MoE TP allreduce via NCCL symmetric memory / in-pool output allocation) on 8×H200 TP8.
scripts/run_v48_lfm25_plateau.py	v48 — LFM2.5 serving-knob autotuning plateau study (clean, no warm start). 
scripts/run_v48_plots.py	v48 plots + plateau analysis. Reads per_trial_log.csv, baseline_reference.json, best_validated.json. Emits 3 figures (png+svg) and prints plateau statistics that
scripts/run_v48_validate.py	v48 post-search validation — re-run top configs + cookbook, interleaved x5. 
scripts/run_v49_pr31438_mm_preproc_ab.py	v49: PR #31438 (parallelize multimodal preprocessing) e2e A/B on Qwen3.6-35B VLM. 
scripts/run_v4_decode_sweep.py	v4 decode-stress sweep: 3 models × 3 configs × 5 regimes = 45 combos. 
scripts/run_v4_lfm25_addon.py	Add-on to v4 sweep: run only LFM2.5-8B-A1B (same 3 configs × 5 regimes).
scripts/run_v50_ncu_moe_microbench.py	v50 NCU microbench: isolate the sglang Triton fused_moe grouped-GEMM kernel at a single token count M so Nsight Compute captures ONE clean launch for roofline.
scripts/run_v50_ncu_roofline.sh	v50 NCU roofline capture of the sglang Triton fused_moe grouped-GEMM kernel at
scripts/run_v51_high_conc_ttft.py	v51 orchestrator — high-concurrency TTFT rerun (2 models x 3 configs x 2 regimes). 
scripts/run_v5_ncu_profile.py	v5 NCU + kineto profiling pipeline. 
scripts/run_v5b_ncu.py	v5b: NCU profiling for top hot kernels only. 
scripts/run_v6_ncu_sglang.py	v6 NCU on REAL sglang kernels via sglang.bench_one_batch. 
scripts/run_v7_agentic_bench.py	v7: characterize REAL / agentic workloads via sglang.bench_serving. 
scripts/run_v7_config_sweep.py	v7 config sweep: compare tuned configs on realistic agent workloads. 
scripts/run_v8_tuning_sweep.py	v8: knob tuning sweep on REAL agent workloads (one model per GPU). 
scripts/run_v9_ncu_realworkload.py	v9: NCU kernel profiling on REAL-workload representative points, with the v8-tuned BEST config, to show that tuning alone cannot reach the hardware limit.
scripts/run_v9d_nsys_serveridle.sh	v9d: measure REAL server idle with nsys timeline (delay/duration aligns capture to bench).
scripts/select_cases_for_stage2.py	Stage 1: pick top suspicious cases for Stage 2/3 handoff. 
scripts/select_problems.py	Stage 1: assemble v1 problem packages from suspicious cases. 
scripts/serve_with_patch.py	Launch sglang server with custom_moe_patch installed before model load. Usage: python scripts/serve_with_patch.py -- <sglang.launch_server args>
scripts/serving_ceiling_lib.py	Shared library for the 2026-07-24 Qwen/LFM serving-ceiling campaign. 
scripts/solver/config_agent.py	Minimal Stage B config-agent. 
scripts/trace_characterize.py	Characterise the Mooncake replay traces before spending any GPU time. 
scripts/unify_sweep.py	Per-regime unifier: run profile-summary-unified for each of the 4 regimes. Idempotent — re-run anytime to refresh unified.json after ncu finishes.
scripts/update_performance_gap_slides.py	Phase-10: build the first six slides of the performance-gap deck as a NEW draft. 
scripts/utils.py	Shared utilities for Stage 1 scripts. 
scripts/v51_stream_bench.py	v51 — high-concurrency TTFT rerun for the v4 slide data points. 
scripts/wait_ready.py	Poll a SGLang server until it answers /health, /v1/models, or accepts TCP.
